,id,beats,pitches,tuple_beat_and_pitch,midi
254,254,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[34, 30, 42, 36, 29, 34, 35, 35], [38, 39, 43, 31, 35, 41], [55, 57], [54, 53, 60, 55, 57], [52, 54, 62, 62], [61, 55, 53, 60], [57, 61, 58, 47], [61, 52, 54, 49]]","[[(2, 34), (3, 30), (5, 42), (6, 36), (8, 29), (10, 34), (11, 35), (12, 35)], [(1, 38), (6, 39), (7, 43), (9, 31), (10, 35), (11, 41)], [(5, 55), (8, 57)], [(4, 54), (5, 53), (6, 60), (8, 55), (12, 57)], [(1, 52), (2, 54), (4, 62), (5, 62)], [(1, 61), (6, 55), (7, 53), (10, 60)], [(2, 57), (4, 61), (8, 58), (9, 47)], [(2, 61), (4, 52), (5, 54), (11, 49)]]",lstm_midis/lstm_song254.mid
255,255,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[75, 76, 81, 77, 81, 69, 80, 81], [70, 75, 70, 76, 76, 77], [57, 57], [58, 57, 62, 56, 60], [55, 58, 64, 61], [63, 56, 59, 61], [56, 58, 56, 47], [59, 50, 50, 46]]","[[(2, 75), (3, 76), (5, 81), (6, 77), (8, 81), (10, 69), (11, 80), (12, 81)], [(1, 70), (6, 75), (7, 70), (9, 76), (10, 76), (11, 77)], [(5, 57), (8, 57)], [(4, 58), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 56), (7, 59), (10, 61)], [(2, 56), (4, 58), (8, 56), (9, 47)], [(2, 59), (4, 50), (5, 50), (11, 46)]]",lstm_midis/lstm_song255.mid
256,256,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[22, 16, 37, 21, 19, 20, 26, 22], [26, 25, 34, 15, 22, 35], [56, 58], [55, 54, 61, 57, 58], [52, 54, 62, 62], [62, 56, 52, 61], [59, 61, 60, 50], [61, 53, 55, 52]]","[[(2, 22), (3, 16), (5, 37), (6, 21), (8, 19), (10, 20), (11, 26), (12, 22)], [(1, 26), (6, 25), (7, 34), (9, 15), (10, 22), (11, 35)], [(5, 56), (8, 58)], [(4, 55), (5, 54), (6, 61), (8, 57), (12, 58)], [(1, 52), (2, 54), (4, 62), (5, 62)], [(1, 62), (6, 56), (7, 52), (10, 61)], [(2, 59), (4, 61), (8, 60), (9, 50)], [(2, 61), (4, 53), (5, 55), (11, 52)]]",lstm_midis/lstm_song256.mid
257,257,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[71, 71, 76, 75, 71, 71, 75, 74], [72, 74, 72, 73, 78, 74], [56, 57], [56, 56, 61, 55, 58], [53, 57, 63, 61], [61, 55, 57, 60], [57, 59, 58, 46], [60, 51, 54, 49]]","[[(2, 71), (3, 71), (5, 76), (6, 75), (8, 71), (10, 71), (11, 75), (12, 74)], [(1, 72), (6, 74), (7, 72), (9, 73), (10, 78), (11, 74)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 55), (12, 58)], [(1, 53), (2, 57), (4, 63), (5, 61)], [(1, 61), (6, 55), (7, 57), (10, 60)], [(2, 57), (4, 59), (8, 58), (9, 46)], [(2, 60), (4, 51), (5, 54), (11, 49)]]",lstm_midis/lstm_song257.mid
258,258,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[52, 53, 58, 55, 51, 50, 54, 56], [52, 57, 57, 54, 52, 57], [56, 57], [56, 56, 61, 56, 59], [54, 57, 64, 61], [62, 55, 57, 61], [56, 58, 57, 45], [58, 50, 52, 47]]","[[(2, 52), (3, 53), (5, 58), (6, 55), (8, 51), (10, 50), (11, 54), (12, 56)], [(1, 52), (6, 57), (7, 57), (9, 54), (10, 52), (11, 57)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 56), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 57), (10, 61)], [(2, 56), (4, 58), (8, 57), (9, 45)], [(2, 58), (4, 50), (5, 52), (11, 47)]]",lstm_midis/lstm_song258.mid
259,259,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[56, 54, 62, 58, 54, 58, 62, 57], [58, 59, 60, 55, 63, 61], [56, 57], [55, 55, 61, 55, 57], [53, 55, 63, 62], [61, 56, 55, 60], [57, 60, 58, 48], [60, 52, 53, 48]]","[[(2, 56), (3, 54), (5, 62), (6, 58), (8, 54), (10, 58), (11, 62), (12, 57)], [(1, 58), (6, 59), (7, 60), (9, 55), (10, 63), (11, 61)], [(5, 56), (8, 57)], [(4, 55), (5, 55), (6, 61), (8, 55), (12, 57)], [(1, 53), (2, 55), (4, 63), (5, 62)], [(1, 61), (6, 56), (7, 55), (10, 60)], [(2, 57), (4, 60), (8, 58), (9, 48)], [(2, 60), (4, 52), (5, 53), (11, 48)]]",lstm_midis/lstm_song259.mid
260,260,"[[4, 5], [7, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[9, 17], [14, 12], [55, 58], [54, 53, 60, 57, 58], [51, 54, 62, 62], [62, 56, 50, 61], [59, 62, 61, 50], [62, 53, 57, 55]]","[[(4, 9), (5, 17)], [(7, 14), (11, 12)], [(5, 55), (8, 58)], [(4, 54), (5, 53), (6, 60), (8, 57), (12, 58)], [(1, 51), (2, 54), (4, 62), (5, 62)], [(1, 62), (6, 56), (7, 50), (10, 61)], [(2, 59), (4, 62), (8, 61), (9, 50)], [(2, 62), (4, 53), (5, 57), (11, 55)]]",lstm_midis/lstm_song260.mid
261,261,"[[5, 6], [1, 6, 7, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[22, 11], [15, 16, 24, 9, 18], [54, 57], [53, 52, 59, 56, 57], [51, 53, 61, 62], [61, 55, 50, 60], [55, 59, 58, 43], [58, 48, 55, 50]]","[[(5, 22), (6, 11)], [(1, 15), (6, 16), (7, 24), (10, 9), (11, 18)], [(5, 54), (8, 57)], [(4, 53), (5, 52), (6, 59), (8, 56), (12, 57)], [(1, 51), (2, 53), (4, 61), (5, 62)], [(1, 61), (6, 55), (7, 50), (10, 60)], [(2, 55), (4, 59), (8, 58), (9, 43)], [(2, 58), (4, 48), (5, 55), (11, 50)]]",lstm_midis/lstm_song261.mid
262,262,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[65, 68, 68, 69, 64, 66, 70, 70], [68, 70, 67, 66, 71, 66], [57, 57], [58, 57, 62, 56, 60], [55, 59, 64, 61], [63, 56, 59, 61], [53, 56, 54, 42], [56, 47, 49, 43]]","[[(2, 65), (3, 68), (5, 68), (6, 69), (8, 64), (10, 66), (11, 70), (12, 70)], [(1, 68), (6, 70), (7, 67), (9, 66), (10, 71), (11, 66)], [(5, 57), (8, 57)], [(4, 58), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 59), (4, 64), (5, 61)], [(1, 63), (6, 56), (7, 59), (10, 61)], [(2, 53), (4, 56), (8, 54), (9, 42)], [(2, 56), (4, 47), (5, 49), (11, 43)]]",lstm_midis/lstm_song262.mid
263,263,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[42, 39, 53, 43, 43, 41, 47, 44], [42, 46, 49, 41, 44, 51], [57, 57], [56, 56, 61, 57, 59], [54, 57, 63, 61], [63, 56, 56, 61], [56, 59, 57, 45], [60, 50, 53, 49]]","[[(2, 42), (3, 39), (5, 53), (6, 43), (8, 43), (10, 41), (11, 47), (12, 44)], [(1, 42), (6, 46), (7, 49), (9, 41), (10, 44), (11, 51)], [(5, 57), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 61)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 56), (4, 59), (8, 57), (9, 45)], [(2, 60), (4, 50), (5, 53), (11, 49)]]",lstm_midis/lstm_song263.mid
264,264,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[47, 53, 56, 54, 46, 50, 50, 53], [53, 55, 55, 51, 55, 50], [56, 57], [56, 56, 62, 56, 59], [54, 57, 64, 61], [62, 55, 57, 61], [59, 61, 58, 50], [60, 53, 53, 50]]","[[(2, 47), (3, 53), (5, 56), (6, 54), (8, 46), (10, 50), (11, 50), (12, 53)], [(1, 53), (6, 55), (7, 55), (9, 51), (10, 55), (11, 50)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 62), (8, 56), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 57), (10, 61)], [(2, 59), (4, 61), (8, 58), (9, 50)], [(2, 60), (4, 53), (5, 53), (11, 50)]]",lstm_midis/lstm_song264.mid
265,265,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[62, 70, 74, 70, 65, 65, 70, 72], [65, 70, 68, 67, 68, 69], [57, 57], [57, 57, 62, 57, 60], [55, 58, 64, 61], [63, 55, 59, 61], [55, 57, 55, 45], [58, 49, 50, 45]]","[[(2, 62), (3, 70), (5, 74), (6, 70), (8, 65), (10, 65), (11, 70), (12, 72)], [(1, 65), (6, 70), (7, 68), (9, 67), (10, 68), (11, 69)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 61)], [(2, 55), (4, 57), (8, 55), (9, 45)], [(2, 58), (4, 49), (5, 50), (11, 45)]]",lstm_midis/lstm_song265.mid
266,266,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[56, 57, 62, 60, 55, 55, 59, 60], [56, 59, 59, 58, 60, 59], [58, 58], [58, 57, 62, 57, 60], [55, 58, 65, 62], [63, 56, 58, 62], [59, 62, 60, 50], [62, 53, 55, 52]]","[[(2, 56), (3, 57), (5, 62), (6, 60), (8, 55), (10, 55), (11, 59), (12, 60)], [(1, 56), (6, 59), (7, 59), (9, 58), (10, 60), (11, 59)], [(5, 58), (8, 58)], [(4, 58), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 58), (10, 62)], [(2, 59), (4, 62), (8, 60), (9, 50)], [(2, 62), (4, 53), (5, 55), (11, 52)]]",lstm_midis/lstm_song266.mid
267,267,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[54, 49, 62, 56, 54, 56, 59, 53], [57, 58, 60, 50, 61, 61], [58, 58], [58, 58, 63, 57, 60], [55, 59, 65, 62], [64, 56, 58, 62], [56, 59, 57, 46], [60, 51, 53, 48]]","[[(2, 54), (3, 49), (5, 62), (6, 56), (8, 54), (10, 56), (11, 59), (12, 53)], [(1, 57), (6, 58), (7, 60), (9, 50), (10, 61), (11, 61)], [(5, 58), (8, 58)], [(4, 58), (5, 58), (6, 63), (8, 57), (12, 60)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 64), (6, 56), (7, 58), (10, 62)], [(2, 56), (4, 59), (8, 57), (9, 46)], [(2, 60), (4, 51), (5, 53), (11, 48)]]",lstm_midis/lstm_song267.mid
268,268,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[11, 16, 31, 18, 10, 11, 20, 17], [21, 20, 29, 11, 13, 28], [55, 57], [55, 54, 61, 57, 58], [52, 54, 62, 62], [62, 55, 52, 61], [59, 61, 61, 50], [62, 52, 57, 55]]","[[(2, 11), (3, 16), (5, 31), (6, 18), (8, 10), (10, 11), (11, 20), (12, 17)], [(1, 21), (6, 20), (7, 29), (9, 11), (10, 13), (11, 28)], [(5, 55), (8, 57)], [(4, 55), (5, 54), (6, 61), (8, 57), (12, 58)], [(1, 52), (2, 54), (4, 62), (5, 62)], [(1, 62), (6, 55), (7, 52), (10, 61)], [(2, 59), (4, 61), (8, 61), (9, 50)], [(2, 62), (4, 52), (5, 57), (11, 55)]]",lstm_midis/lstm_song268.mid
269,269,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[65, 65, 69, 66, 67, 63, 69, 69], [63, 66, 64, 68, 67, 68], [57, 57], [57, 57, 62, 57, 60], [55, 58, 64, 61], [63, 55, 59, 62], [57, 59, 57, 49], [60, 51, 52, 48]]","[[(2, 65), (3, 65), (5, 69), (6, 66), (8, 67), (10, 63), (11, 69), (12, 69)], [(1, 63), (6, 66), (7, 64), (9, 68), (10, 67), (11, 68)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 62)], [(2, 57), (4, 59), (8, 57), (9, 49)], [(2, 60), (4, 51), (5, 52), (11, 48)]]",lstm_midis/lstm_song269.mid
270,270,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[46, 43, 53, 49, 43, 48, 46, 48], [47, 51, 54, 44, 50, 50], [56, 57], [55, 56, 61, 56, 58], [53, 56, 63, 62], [62, 56, 55, 61], [54, 57, 54, 45], [58, 49, 50, 45]]","[[(2, 46), (3, 43), (5, 53), (6, 49), (8, 43), (10, 48), (11, 46), (12, 48)], [(1, 47), (6, 51), (7, 54), (9, 44), (10, 50), (11, 50)], [(5, 56), (8, 57)], [(4, 55), (5, 56), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 55), (10, 61)], [(2, 54), (4, 57), (8, 54), (9, 45)], [(2, 58), (4, 49), (5, 50), (11, 45)]]",lstm_midis/lstm_song270.mid
271,271,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[36, 35, 47, 39, 34, 36, 40, 39], [42, 44, 46, 34, 38, 48], [56, 58], [57, 56, 62, 57, 60], [54, 57, 64, 62], [63, 56, 56, 62], [56, 58, 58, 46], [59, 50, 54, 50]]","[[(2, 36), (3, 35), (5, 47), (6, 39), (8, 34), (10, 36), (11, 40), (12, 39)], [(1, 42), (6, 44), (7, 46), (9, 34), (10, 38), (11, 48)], [(5, 56), (8, 58)], [(4, 57), (5, 56), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 62)], [(2, 56), (4, 58), (8, 58), (9, 46)], [(2, 59), (4, 50), (5, 54), (11, 50)]]",lstm_midis/lstm_song271.mid
272,272,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[44, 46, 50, 48, 43, 45, 49, 47], [48, 49, 50, 46, 48, 49], [57, 58], [57, 57, 62, 57, 60], [55, 58, 65, 62], [63, 56, 56, 62], [56, 58, 57, 44], [59, 50, 53, 48]]","[[(2, 44), (3, 46), (5, 50), (6, 48), (8, 43), (10, 45), (11, 49), (12, 47)], [(1, 48), (6, 49), (7, 50), (9, 46), (10, 48), (11, 49)], [(5, 57), (8, 58)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 62)], [(2, 56), (4, 58), (8, 57), (9, 44)], [(2, 59), (4, 50), (5, 53), (11, 48)]]",lstm_midis/lstm_song272.mid
273,273,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[37, 38, 47, 41, 32, 37, 38, 41], [40, 43, 47, 38, 38, 43], [56, 57], [56, 56, 62, 57, 59], [53, 57, 64, 62], [63, 56, 55, 62], [58, 61, 59, 49], [61, 53, 54, 50]]","[[(2, 37), (3, 38), (5, 47), (6, 41), (8, 32), (10, 37), (11, 38), (12, 41)], [(1, 40), (6, 43), (7, 47), (9, 38), (10, 38), (11, 43)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 62), (8, 57), (12, 59)], [(1, 53), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 55), (10, 62)], [(2, 58), (4, 61), (8, 59), (9, 49)], [(2, 61), (4, 53), (5, 54), (11, 50)]]",lstm_midis/lstm_song273.mid
274,274,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[21, 22, 36, 25, 18, 24, 25, 24], [28, 29, 36, 22, 26, 32], [54, 57], [54, 53, 60, 55, 57], [51, 53, 61, 62], [61, 55, 51, 60], [57, 61, 58, 47], [61, 52, 54, 50]]","[[(2, 21), (3, 22), (5, 36), (6, 25), (8, 18), (10, 24), (11, 25), (12, 24)], [(1, 28), (6, 29), (7, 36), (9, 22), (10, 26), (11, 32)], [(5, 54), (8, 57)], [(4, 54), (5, 53), (6, 60), (8, 55), (12, 57)], [(1, 51), (2, 53), (4, 61), (5, 62)], [(1, 61), (6, 55), (7, 51), (10, 60)], [(2, 57), (4, 61), (8, 58), (9, 47)], [(2, 61), (4, 52), (5, 54), (11, 50)]]",lstm_midis/lstm_song274.mid
275,275,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[65, 59, 65, 62, 63, 66, 66, 64], [66, 65, 63, 61, 70, 66], [57, 57], [57, 57, 62, 56, 60], [55, 57, 64, 62], [62, 56, 58, 61], [56, 58, 56, 47], [59, 50, 50, 46]]","[[(2, 65), (3, 59), (5, 65), (6, 62), (8, 63), (10, 66), (11, 66), (12, 64)], [(1, 66), (6, 65), (7, 63), (9, 61), (10, 70), (11, 66)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 57), (4, 64), (5, 62)], [(1, 62), (6, 56), (7, 58), (10, 61)], [(2, 56), (4, 58), (8, 56), (9, 47)], [(2, 59), (4, 50), (5, 50), (11, 46)]]",lstm_midis/lstm_song275.mid
276,276,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[59, 58, 63, 62, 59, 62, 62, 61], [62, 64, 62, 59, 66, 62], [57, 57], [57, 57, 62, 57, 60], [54, 58, 64, 62], [63, 56, 58, 61], [58, 60, 58, 49], [60, 52, 53, 48]]","[[(2, 59), (3, 58), (5, 63), (6, 62), (8, 59), (10, 62), (11, 62), (12, 61)], [(1, 62), (6, 64), (7, 62), (9, 59), (10, 66), (11, 62)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 58), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 58), (10, 61)], [(2, 58), (4, 60), (8, 58), (9, 49)], [(2, 60), (4, 52), (5, 53), (11, 48)]]",lstm_midis/lstm_song276.mid
277,277,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[50, 44, 60, 47, 49, 46, 57, 49], [51, 48, 51, 43, 50, 61], [55, 57], [54, 54, 60, 55, 57], [52, 55, 62, 61], [61, 56, 53, 60], [58, 60, 59, 46], [61, 51, 56, 51]]","[[(2, 50), (3, 44), (5, 60), (6, 47), (8, 49), (10, 46), (11, 57), (12, 49)], [(1, 51), (6, 48), (7, 51), (9, 43), (10, 50), (11, 61)], [(5, 55), (8, 57)], [(4, 54), (5, 54), (6, 60), (8, 55), (12, 57)], [(1, 52), (2, 55), (4, 62), (5, 61)], [(1, 61), (6, 56), (7, 53), (10, 60)], [(2, 58), (4, 60), (8, 59), (9, 46)], [(2, 61), (4, 51), (5, 56), (11, 51)]]",lstm_midis/lstm_song277.mid
278,278,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[52, 48, 61, 52, 54, 54, 58, 53], [54, 54, 58, 47, 55, 60], [57, 57], [57, 56, 62, 57, 59], [54, 57, 64, 61], [62, 55, 57, 61], [56, 58, 57, 45], [58, 50, 52, 47]]","[[(2, 52), (3, 48), (5, 61), (6, 52), (8, 54), (10, 54), (11, 58), (12, 53)], [(1, 54), (6, 54), (7, 58), (9, 47), (10, 55), (11, 60)], [(5, 57), (8, 57)], [(4, 57), (5, 56), (6, 62), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 57), (10, 61)], [(2, 56), (4, 58), (8, 57), (9, 45)], [(2, 58), (4, 50), (5, 52), (11, 47)]]",lstm_midis/lstm_song278.mid
279,279,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[30, 26, 43, 33, 26, 30, 32, 29], [36, 34, 41, 28, 34, 37], [54, 57], [53, 52, 60, 55, 56], [51, 52, 61, 62], [60, 56, 51, 59], [57, 61, 59, 48], [60, 52, 54, 49]]","[[(2, 30), (3, 26), (5, 43), (6, 33), (8, 26), (10, 30), (11, 32), (12, 29)], [(1, 36), (6, 34), (7, 41), (9, 28), (10, 34), (11, 37)], [(5, 54), (8, 57)], [(4, 53), (5, 52), (6, 60), (8, 55), (12, 56)], [(1, 51), (2, 52), (4, 61), (5, 62)], [(1, 60), (6, 56), (7, 51), (10, 59)], [(2, 57), (4, 61), (8, 59), (9, 48)], [(2, 60), (4, 52), (5, 54), (11, 49)]]",lstm_midis/lstm_song279.mid
280,280,"[[2, 5, 6, 10, 11, 12], [1, 6, 7, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[11, 28, 14, 9, 14, 14], [18, 18, 26, 10, 23], [55, 58], [55, 54, 61, 57, 58], [52, 55, 63, 62], [62, 56, 52, 61], [59, 62, 61, 49], [62, 54, 57, 53]]","[[(2, 11), (5, 28), (6, 14), (10, 9), (11, 14), (12, 14)], [(1, 18), (6, 18), (7, 26), (10, 10), (11, 23)], [(5, 55), (8, 58)], [(4, 55), (5, 54), (6, 61), (8, 57), (12, 58)], [(1, 52), (2, 55), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 52), (10, 61)], [(2, 59), (4, 62), (8, 61), (9, 49)], [(2, 62), (4, 54), (5, 57), (11, 53)]]",lstm_midis/lstm_song280.mid
281,281,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[39, 38, 50, 42, 35, 38, 42, 43], [42, 42, 46, 38, 41, 46], [56, 57], [56, 55, 61, 57, 59], [53, 56, 63, 61], [62, 55, 55, 61], [55, 58, 57, 43], [59, 49, 54, 48]]","[[(2, 39), (3, 38), (5, 50), (6, 42), (8, 35), (10, 38), (11, 42), (12, 43)], [(1, 42), (6, 42), (7, 46), (9, 38), (10, 41), (11, 46)], [(5, 56), (8, 57)], [(4, 56), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 53), (2, 56), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 55), (10, 61)], [(2, 55), (4, 58), (8, 57), (9, 43)], [(2, 59), (4, 49), (5, 54), (11, 48)]]",lstm_midis/lstm_song281.mid
