,beat,pitch,beat_pitch,midi
478,"[[1, 2, 3, 4, 5, 7, 9, 10], [1, 2, 3, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9]]","[[82, 79, 75, 79, 76, 79, 78, 76], [82, 75, 74, 69, 76, 78], [82, 75, 72, 70, 69, 74, 70, 70], [82, 81, 79, 74, 72, 74], [82, 79, 77, 74, 62], [82, 81, 78, 81, 76, 75, 74], [82, 81, 80, 82, 79, 77, 81, 79, 77], [82, 77, 76, 74, 73, 73, 71]]","[[(1, 82), (2, 79), (3, 75), (4, 79), (5, 76), (7, 79), (9, 78), (10, 76)], [(1, 82), (2, 75), (3, 74), (5, 69), (7, 76), (9, 78)], [(1, 82), (2, 75), (3, 72), (4, 70), (5, 69), (7, 74), (9, 70), (11, 70)], [(1, 82), (2, 81), (3, 79), (4, 74), (5, 72), (9, 74)], [(1, 82), (3, 79), (4, 77), (5, 74), (9, 62)], [(1, 82), (3, 81), (4, 78), (5, 81), (7, 76), (8, 75), (9, 74)], [(1, 82), (2, 81), (3, 80), (4, 82), (5, 79), (6, 77), (7, 81), (8, 79), (9, 77)], [(1, 82), (2, 77), (3, 76), (4, 74), (5, 73), (7, 73), (9, 71)]]",<music21.stream.Stream 0x1a348a31070>
479,"[[1, 3, 5, 7, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12]]","[[67, 76, 76, 67, 69], [67, 71, 55, 67, 66, 69], [67, 69, 70, 69, 66, 74, 71, 74], [67, 67, 70, 67, 65, 62, 71, 69], [67, 67, 69, 71, 68, 69, 71, 67, 71], [67, 66, 67, 66, 67, 65, 69, 72], [67, 71, 74, 76, 74, 76, 73, 71, 71, 74], [67, 67, 69, 68, 66, 67, 69, 70, 74]]","[[(1, 67), (3, 76), (5, 76), (7, 67), (9, 69)], [(1, 67), (3, 71), (5, 55), (7, 67), (8, 66), (9, 69)], [(1, 67), (3, 69), (5, 70), (7, 69), (8, 66), (9, 74), (11, 71), (12, 74)], [(1, 67), (5, 67), (7, 70), (8, 67), (9, 65), (10, 62), (11, 71), (12, 69)], [(1, 67), (5, 67), (6, 69), (7, 71), (8, 68), (9, 69), (10, 71), (11, 67), (12, 71)], [(1, 67), (5, 66), (6, 67), (7, 66), (8, 67), (9, 65), (11, 69), (12, 72)], [(1, 67), (3, 71), (4, 74), (5, 76), (6, 74), (7, 76), (8, 73), (9, 71), (11, 71), (12, 74)], [(1, 67), (3, 67), (4, 69), (5, 68), (7, 66), (8, 67), (9, 69), (11, 70), (12, 74)]]",<music21.stream.Stream 0x1a3490a2160>
480,"[[1, 4, 5, 9], [1, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9, 10, 11]]","[[64, 69, 67, 69], [64, 65, 64, 69], [64, 66, 69, 71, 72], [64, 67, 66, 67, 55, 55], [64, 83, 79, 78, 74, 74, 72], [64, 72, 71, 72, 74, 74, 72, 71], [64, 74, 76, 78, 76, 74, 69, 72], [64, 67, 71, 74, 72, 74, 73, 71]]","[[(1, 64), (4, 69), (5, 67), (9, 69)], [(1, 64), (4, 65), (5, 64), (9, 69)], [(1, 64), (3, 66), (4, 69), (5, 71), (9, 72)], [(1, 64), (3, 67), (4, 66), (5, 67), (9, 55), (11, 55)], [(1, 64), (3, 83), (4, 79), (5, 78), (9, 74), (11, 74), (12, 72)], [(1, 64), (3, 72), (4, 71), (5, 72), (7, 74), (9, 74), (11, 72), (12, 71)], [(1, 64), (2, 74), (3, 76), (4, 78), (5, 76), (9, 74), (11, 69), (12, 72)], [(1, 64), (2, 67), (3, 71), (4, 74), (5, 72), (9, 74), (10, 73), (11, 71)]]",<music21.stream.Stream 0x1a348773a90>
481,"[[1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 2, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9]]","[[74, 74, 72, 74, 73, 72, 74, 76, 72], [74, 74, 79, 70, 69, 67, 69], [74, 78, 79, 77, 76, 74, 64], [74, 74, 62, 66, 69, 71, 72], [74, 76, 78, 76, 77, 75], [74, 76, 74, 73, 73, 74, 76], [74, 72, 77, 76, 76, 74, 73, 76, 71], [74, 74, 78, 79, 81, 83, 79, 81]]","[[(1, 74), (3, 74), (4, 72), (5, 74), (6, 73), (7, 72), (8, 74), (9, 76), (11, 72)], [(1, 74), (3, 74), (5, 79), (6, 70), (7, 69), (8, 67), (9, 69)], [(1, 74), (3, 78), (4, 79), (5, 77), (7, 76), (8, 74), (9, 64)], [(1, 74), (3, 74), (5, 62), (6, 66), (7, 69), (8, 71), (9, 72)], [(1, 74), (3, 76), (5, 78), (7, 76), (8, 77), (9, 75)], [(1, 74), (2, 76), (3, 74), (5, 73), (7, 73), (8, 74), (9, 76)], [(1, 74), (2, 72), (3, 77), (4, 76), (5, 76), (6, 74), (7, 73), (8, 76), (9, 71)], [(1, 74), (2, 74), (3, 78), (4, 79), (5, 81), (7, 83), (8, 79), (9, 81)]]",<music21.stream.Stream 0x1a343f9d6a0>
482,"[[1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9]]","[[79, 82, 82, 79, 71], [79, 79, 74, 72, 74, 74], [79, 76, 79, 77, 74, 81], [79, 83, 79, 81, 77, 79, 81, 84], [79, 69, 71, 69, 67, 64, 74, 77], [79, 77, 81, 79, 81, 69, 69], [79, 77, 81, 76, 74, 72], [79, 76, 74, 73, 72, 60]]","[[(1, 79), (3, 82), (5, 82), (7, 79), (9, 71)], [(1, 79), (3, 79), (4, 74), (5, 72), (7, 74), (9, 74)], [(1, 79), (3, 76), (4, 79), (5, 77), (7, 74), (9, 81)], [(1, 79), (3, 83), (4, 79), (5, 81), (7, 77), (8, 79), (9, 81), (10, 84)], [(1, 79), (2, 69), (3, 71), (4, 69), (5, 67), (7, 64), (8, 74), (9, 77)], [(1, 79), (2, 77), (3, 81), (4, 79), (5, 81), (7, 69), (9, 69)], [(1, 79), (2, 77), (3, 81), (4, 76), (5, 74), (9, 72)], [(1, 79), (2, 76), (3, 74), (4, 73), (5, 72), (9, 60)]]",<music21.stream.Stream 0x1a3487e74f0>
483,"[[1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9]]","[[72, 74, 73, 76, 79, 74], [72, 72, 70, 62, 79, 76, 74], [72, 82, 79, 72, 76, 76], [72, 69, 71, 74, 73, 72, 70, 72], [72, 74, 78, 79, 78, 79, 76, 64], [72, 70, 67, 69, 67, 57], [72, 72, 71, 72, 77, 76], [72, 70, 67, 65, 70, 69, 67]]","[[(1, 72), (3, 74), (4, 73), (5, 76), (7, 79), (9, 74)], [(1, 72), (3, 72), (4, 70), (5, 62), (7, 79), (8, 76), (9, 74)], [(1, 72), (4, 82), (5, 79), (7, 72), (8, 76), (9, 76)], [(1, 72), (3, 69), (4, 71), (5, 74), (6, 73), (7, 72), (8, 70), (9, 72)], [(1, 72), (3, 74), (4, 78), (5, 79), (6, 78), (7, 79), (8, 76), (9, 64)], [(1, 72), (3, 70), (4, 67), (5, 69), (7, 67), (9, 57)], [(1, 72), (3, 72), (4, 71), (5, 72), (7, 77), (9, 76)], [(1, 72), (3, 70), (4, 67), (5, 65), (7, 70), (8, 69), (9, 67)]]",<music21.stream.Stream 0x1a3486b5160>
484,"[[1, 5, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12]]","[[72, 72, 74, 71, 62], [72, 72, 76, 81, 81, 81, 82], [72, 72, 69, 79, 76, 79, 74, 73, 69], [72, 74, 72, 76, 77, 77, 79, 81, 79, 77, 81], [72, 70, 69, 68, 68, 69, 73, 74, 76, 78, 79], [72, 70, 69, 71, 69, 72, 76, 72, 71, 69, 67], [72, 71, 72, 72, 74, 76, 79, 76, 74], [72, 74, 76, 74, 76, 77, 79, 77, 76, 78, 69]]","[[(1, 72), (5, 72), (9, 74), (11, 71), (12, 62)], [(1, 72), (3, 72), (4, 76), (5, 81), (9, 81), (11, 81), (12, 82)], [(1, 72), (3, 72), (4, 69), (5, 79), (7, 76), (8, 79), (9, 74), (11, 73), (12, 69)], [(1, 72), (2, 74), (3, 72), (4, 76), (5, 77), (7, 77), (8, 79), (9, 81), (10, 79), (11, 77), (12, 81)], [(1, 72), (2, 70), (3, 69), (4, 68), (5, 68), (7, 69), (8, 73), (9, 74), (10, 76), (11, 78), (12, 79)], [(1, 72), (2, 70), (3, 69), (4, 71), (5, 69), (7, 72), (8, 76), (9, 72), (10, 71), (11, 69), (12, 67)], [(1, 72), (2, 71), (3, 72), (5, 72), (7, 74), (9, 76), (10, 79), (11, 76), (12, 74)], [(1, 72), (2, 74), (3, 76), (4, 74), (5, 76), (7, 77), (8, 79), (9, 77), (10, 76), (11, 78), (12, 69)]]",<music21.stream.Stream 0x1a349052e80>
485,"[[1, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12]]","[[74, 74, 73, 74, 70, 69], [74, 73, 71, 67, 67, 66, 67, 71], [74, 74, 73, 74, 76, 79, 69], [74, 73, 69, 71, 72, 71], [74, 76, 79, 79, 76, 73, 74], [74, 83, 81, 78, 78, 74, 74, 76], [74, 74, 76, 73, 74, 71, 67, 66, 67, 71], [74, 69, 66, 67, 72, 71, 74, 79, 75, 74]]","[[(1, 74), (4, 74), (5, 73), (7, 74), (8, 70), (9, 69)], [(1, 74), (2, 73), (3, 71), (4, 67), (5, 67), (7, 66), (8, 67), (9, 71)], [(1, 74), (3, 74), (4, 73), (5, 74), (7, 76), (8, 79), (9, 69)], [(1, 74), (3, 73), (5, 69), (7, 71), (8, 72), (9, 71)], [(1, 74), (3, 76), (4, 79), (5, 79), (7, 76), (8, 73), (9, 74)], [(1, 74), (3, 83), (4, 81), (5, 78), (7, 78), (8, 74), (9, 74), (11, 76)], [(1, 74), (3, 74), (4, 76), (5, 73), (6, 74), (7, 71), (8, 67), (9, 66), (10, 67), (11, 71)], [(1, 74), (3, 69), (4, 66), (5, 67), (7, 72), (8, 71), (9, 74), (10, 79), (11, 75), (12, 74)]]",<music21.stream.Stream 0x1a346b30460>
486,"[[1, 3, 5, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 5, 6, 7, 8, 9, 11, 12], [1, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9]]","[[76, 79, 77, 82, 81], [76, 74, 74, 73, 74, 74], [76, 77, 77, 79, 71, 72, 72, 74], [76, 76, 74, 73, 74, 73, 71, 69], [76, 76, 74, 73, 69, 70], [76, 76, 73, 69, 76, 78, 81, 78], [76, 79, 75, 74, 62, 59], [76, 69, 68, 69, 64]]","[[(1, 76), (3, 79), (5, 77), (8, 82), (9, 81)], [(1, 76), (3, 74), (5, 74), (7, 73), (8, 74), (9, 74)], [(1, 76), (3, 77), (5, 77), (7, 79), (8, 71), (9, 72), (11, 72), (12, 74)], [(1, 76), (5, 76), (6, 74), (7, 73), (8, 74), (9, 73), (11, 71), (12, 69)], [(1, 76), (5, 76), (7, 74), (9, 73), (11, 69), (12, 70)], [(1, 76), (3, 76), (4, 73), (5, 69), (7, 76), (9, 78), (11, 81), (12, 78)], [(1, 76), (3, 79), (4, 75), (5, 74), (9, 62), (11, 59)], [(1, 76), (3, 69), (4, 68), (5, 69), (9, 64)]]",<music21.stream.Stream 0x1a346b1c2b0>
487,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9]]","[[62, 66, 69, 67, 71, 55, 71, 67, 65, 63, 62, 59], [62, 64, 62, 60, 67, 55, 60, 64, 62], [62, 64, 62, 64, 65, 63, 62, 64, 74, 72], [62, 64, 67, 66, 67, 70, 72, 76, 74, 72], [62, 66, 67, 69, 67, 67, 71, 69], [62, 64, 66, 69, 70, 69, 71, 72, 74, 77], [62, 65, 64, 69, 71, 72, 71], [62, 63, 63, 65, 64, 66, 67]]","[[(1, 62), (2, 66), (3, 69), (4, 67), (5, 71), (6, 55), (7, 71), (8, 67), (9, 65), (10, 63), (11, 62), (12, 59)], [(1, 62), (2, 64), (3, 62), (4, 60), (5, 67), (9, 55), (10, 60), (11, 64), (12, 62)], [(1, 62), (2, 64), (3, 62), (4, 64), (5, 65), (6, 63), (7, 62), (9, 64), (11, 74), (12, 72)], [(1, 62), (2, 64), (3, 67), (4, 66), (5, 67), (7, 70), (8, 72), (9, 76), (11, 74), (12, 72)], [(1, 62), (2, 66), (3, 67), (4, 69), (5, 67), (7, 67), (8, 71), (9, 69)], [(1, 62), (2, 64), (3, 66), (4, 69), (5, 70), (6, 69), (7, 71), (8, 72), (9, 74), (11, 77)], [(1, 62), (5, 65), (6, 64), (7, 69), (8, 71), (9, 72), (11, 71)], [(1, 62), (3, 63), (5, 63), (6, 65), (7, 64), (8, 66), (9, 67)]]",<music21.stream.Stream 0x1a3487fb730>
488,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11]]","[[78, 76, 74, 73, 74, 72, 71, 68, 69, 67, 69], [78, 76, 73, 64, 79, 76, 76, 74, 76], [78, 76, 80, 72, 71, 69, 66, 67, 67], [78, 81, 79, 81, 81, 79, 76], [78, 76, 75, 76, 76, 77, 81], [78, 74, 78, 76, 73, 74], [78, 79, 78, 79, 74, 71, 72, 69], [78, 81, 77, 79, 77, 76, 77, 77, 81]]","[[(1, 78), (2, 76), (3, 74), (4, 73), (5, 74), (6, 72), (7, 71), (8, 68), (9, 69), (11, 67), (12, 69)], [(1, 78), (3, 76), (4, 73), (5, 64), (7, 79), (8, 76), (9, 76), (11, 74), (12, 76)], [(1, 78), (3, 76), (4, 80), (5, 72), (6, 71), (7, 69), (8, 66), (9, 67), (11, 67)], [(1, 78), (3, 81), (4, 79), (5, 81), (7, 81), (8, 79), (9, 76)], [(1, 78), (3, 76), (4, 75), (5, 76), (7, 76), (8, 77), (9, 81)], [(1, 78), (4, 74), (5, 78), (7, 76), (8, 73), (9, 74)], [(1, 78), (3, 79), (4, 78), (5, 79), (7, 74), (8, 71), (9, 72), (11, 69)], [(1, 78), (3, 81), (4, 77), (5, 79), (6, 77), (7, 76), (8, 77), (9, 77), (11, 81)]]",<music21.stream.Stream 0x1a347c346a0>
489,"[[1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11]]","[[74, 71, 68, 71, 71, 72, 76], [74, 76, 75, 72, 72, 74, 70], [74, 74, 76, 77, 76, 74, 72, 74], [74, 72, 71, 72, 76, 73, 69], [74, 76, 73, 74, 79, 78, 74, 76, 73], [74, 79, 81, 79, 74, 72, 71, 67, 71], [74, 74, 73, 74, 76, 78, 80, 76, 77], [74, 74, 72, 70, 69, 71, 72, 71]]","[[(1, 74), (3, 71), (4, 68), (5, 71), (7, 71), (8, 72), (9, 76)], [(1, 74), (3, 76), (4, 75), (5, 72), (7, 72), (8, 74), (9, 70)], [(1, 74), (3, 74), (4, 76), (5, 77), (6, 76), (7, 74), (8, 72), (9, 74)], [(1, 74), (3, 72), (4, 71), (5, 72), (7, 76), (8, 73), (9, 69)], [(1, 74), (3, 76), (4, 73), (5, 74), (7, 79), (8, 78), (9, 74), (11, 76), (12, 73)], [(1, 74), (3, 79), (4, 81), (5, 79), (7, 74), (9, 72), (10, 71), (11, 67), (12, 71)], [(1, 74), (3, 74), (4, 73), (5, 74), (7, 76), (8, 78), (9, 80), (11, 76), (12, 77)], [(1, 74), (3, 74), (4, 72), (5, 70), (7, 69), (8, 71), (9, 72), (11, 71)]]",<music21.stream.Stream 0x1a348e44b80>
490,"[[1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9]]","[[77, 76, 77, 79, 75, 67, 64], [77, 82, 74, 79, 72], [77, 76, 73, 74, 69, 69], [77, 77, 72, 72, 76, 79], [77, 72, 70, 74, 62], [77, 74, 77, 79, 77, 76], [77, 76, 78, 79, 74, 78, 74, 73], [77, 79, 81, 82, 81, 79, 77]]","[[(1, 77), (2, 76), (3, 77), (4, 79), (5, 75), (7, 67), (9, 64)], [(1, 77), (3, 82), (4, 74), (5, 79), (9, 72)], [(1, 77), (3, 76), (4, 73), (5, 74), (7, 69), (9, 69)], [(1, 77), (3, 77), (4, 72), (5, 72), (7, 76), (9, 79)], [(1, 77), (3, 72), (4, 70), (5, 74), (9, 62)], [(1, 77), (3, 74), (4, 77), (5, 79), (8, 77), (9, 76)], [(1, 77), (3, 76), (4, 78), (5, 79), (6, 74), (7, 78), (8, 74), (9, 73)], [(1, 77), (3, 79), (4, 81), (5, 82), (6, 81), (7, 79), (9, 77)]]",<music21.stream.Stream 0x1a3480b21c0>
491,"[[1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [1, 3, 4, 5, 7, 9, 10, 11], [1, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 11, 12], [1, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12]]","[[77, 74, 76, 81, 76, 76, 72, 70, 74, 72], [77, 74, 73, 71, 69, 69, 68, 71], [77, 79, 74, 73, 74, 72, 70, 77], [77, 76, 79, 81, 76, 74, 72, 70, 69, 70], [77, 74, 69, 72, 72, 71, 69, 67], [77, 76, 74, 72, 70, 69, 66, 64], [77, 77, 79, 79, 78, 79], [77, 74, 73, 74, 76, 72, 69, 67]]","[[(1, 77), (2, 74), (3, 76), (4, 81), (5, 76), (7, 76), (8, 72), (9, 70), (10, 74), (11, 72)], [(1, 77), (3, 74), (4, 73), (5, 71), (7, 69), (9, 69), (10, 68), (11, 71)], [(1, 77), (3, 79), (4, 74), (5, 73), (7, 74), (8, 72), (9, 70), (10, 77)], [(1, 77), (3, 76), (4, 79), (5, 81), (7, 76), (8, 74), (9, 72), (10, 70), (11, 69), (12, 70)], [(1, 77), (5, 74), (7, 69), (8, 72), (9, 72), (10, 71), (11, 69), (12, 67)], [(1, 77), (5, 76), (6, 74), (7, 72), (8, 70), (9, 69), (11, 66), (12, 64)], [(1, 77), (5, 77), (7, 79), (9, 79), (11, 78), (12, 79)], [(1, 77), (3, 74), (4, 73), (5, 74), (7, 76), (9, 72), (11, 69), (12, 67)]]",<music21.stream.Stream 0x1a3477cec10>
492,"[[1, 3, 4, 5, 6, 7, 9], [1, 3, 5, 6, 7, 9], [1, 3, 5, 6, 7, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11]]","[[62, 70, 69, 65, 64, 69, 65], [62, 62, 65, 72, 76, 77], [62, 74, 74, 72, 71, 71], [62, 66, 67, 72, 71, 74, 72], [62, 67, 71, 69, 71, 72, 76, 74], [62, 81, 81, 80, 83, 80, 81], [62, 62, 58, 60, 59, 60, 62], [62, 70, 70, 69, 72, 69, 64]]","[[(1, 62), (3, 70), (4, 69), (5, 65), (6, 64), (7, 69), (9, 65)], [(1, 62), (3, 62), (5, 65), (6, 72), (7, 76), (9, 77)], [(1, 62), (3, 74), (5, 74), (6, 72), (7, 71), (9, 71)], [(1, 62), (3, 66), (5, 67), (6, 72), (7, 71), (8, 74), (9, 72)], [(1, 62), (3, 67), (4, 71), (5, 69), (6, 71), (7, 72), (8, 76), (9, 74)], [(1, 62), (3, 81), (5, 81), (6, 80), (7, 83), (8, 80), (9, 81)], [(1, 62), (3, 62), (4, 58), (5, 60), (7, 59), (8, 60), (9, 62)], [(1, 62), (3, 70), (5, 70), (7, 69), (8, 72), (9, 69), (11, 64)]]",<music21.stream.Stream 0x1a348377c10>
493,"[[1, 4, 7, 8, 9, 10, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 9, 11]]","[[71, 69, 71, 69, 71, 68, 71], [71, 73, 76, 71, 69, 73, 74, 73, 76], [71, 69, 70, 72, 74, 65, 69], [71, 69, 71, 73, 73, 76, 77], [71, 67, 66, 67, 69, 71, 74, 72, 74], [71, 55, 71, 72, 71, 74, 75], [71, 74, 72, 76, 74, 72, 74, 76, 81], [71, 69, 67, 65, 65, 64, 65, 64, 67]]","[[(1, 71), (4, 69), (7, 71), (8, 69), (9, 71), (10, 68), (11, 71)], [(1, 71), (3, 73), (4, 76), (5, 71), (7, 69), (8, 73), (9, 74), (10, 73), (11, 76)], [(1, 71), (3, 69), (4, 70), (5, 72), (7, 74), (8, 65), (9, 69)], [(1, 71), (2, 69), (3, 71), (4, 73), (5, 73), (7, 76), (9, 77)], [(1, 71), (2, 67), (3, 66), (4, 67), (5, 69), (6, 71), (7, 74), (8, 72), (9, 74)], [(1, 71), (2, 55), (3, 71), (5, 72), (7, 71), (8, 74), (9, 75)], [(1, 71), (2, 74), (3, 72), (4, 76), (5, 74), (6, 72), (7, 74), (8, 76), (9, 81)], [(1, 71), (2, 69), (3, 67), (4, 65), (5, 65), (6, 64), (7, 65), (9, 64), (11, 67)]]",<music21.stream.Stream 0x1a349e69370>
494,"[[1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9, 10]]","[[71, 71, 72, 74, 73, 71, 72], [71, 72, 76, 77, 74, 71, 67], [71, 73, 74, 74, 78, 76, 71, 74], [71, 72, 76, 74, 72, 76, 78], [71, 69, 68, 68, 69, 68, 70], [71, 71, 73, 74, 72, 70, 74], [71, 74, 76, 77, 75, 72], [71, 67, 66, 62, 66, 69, 69, 71]]","[[(1, 71), (3, 71), (4, 72), (5, 74), (7, 73), (8, 71), (9, 72)], [(1, 71), (3, 72), (4, 76), (5, 77), (7, 74), (8, 71), (9, 67)], [(1, 71), (3, 73), (4, 74), (5, 74), (7, 78), (8, 76), (9, 71), (12, 74)], [(1, 71), (3, 72), (4, 76), (5, 74), (7, 72), (8, 76), (9, 78)], [(1, 71), (3, 69), (4, 68), (5, 68), (7, 69), (8, 68), (9, 70)], [(1, 71), (3, 71), (4, 73), (5, 74), (6, 72), (7, 70), (9, 74)], [(1, 71), (3, 74), (4, 76), (5, 77), (7, 75), (9, 72)], [(1, 71), (3, 67), (4, 66), (5, 62), (6, 66), (7, 69), (9, 69), (10, 71)]]",<music21.stream.Stream 0x1a34471a100>
495,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9]]","[[77, 76, 73, 74, 72, 69, 72, 74], [77, 74, 72, 74, 69, 72], [77, 76, 77, 81, 77, 74, 73, 71], [77, 76, 72, 76, 77, 81, 79, 72], [77, 76, 73, 76, 76, 78, 79], [77, 76, 79, 81, 77, 74, 79, 72], [77, 72, 74, 71, 72, 55], [77, 79, 78, 79, 77, 77, 79, 81]]","[[(1, 77), (2, 76), (3, 73), (4, 74), (5, 72), (7, 69), (8, 72), (9, 74)], [(1, 77), (3, 74), (4, 72), (5, 74), (7, 69), (9, 72)], [(1, 77), (3, 76), (4, 77), (5, 81), (7, 77), (8, 74), (9, 73), (10, 71)], [(1, 77), (2, 76), (3, 72), (4, 76), (5, 77), (7, 81), (8, 79), (9, 72)], [(1, 77), (3, 76), (4, 73), (5, 76), (7, 76), (8, 78), (9, 79)], [(1, 77), (3, 76), (4, 79), (5, 81), (7, 77), (8, 74), (9, 79), (11, 72)], [(1, 77), (3, 72), (4, 74), (5, 71), (7, 72), (9, 55)], [(1, 77), (2, 79), (3, 78), (4, 79), (5, 77), (7, 77), (8, 79), (9, 81)]]",<music21.stream.Stream 0x1a34818eac0>
