,0,1,2,3,4,5,6,7
307,"[(2, 39.0), (3, 30.0), (5, 44.0), (6, 38.0), (8, 33.0), (10, 38.0), (11, 36.0), (12, 35.0)]","[(1, 42.0), (6, 44.0), (7, 46.0), (9, 32.0), (10, 41.0), (11, 45.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 54.0), (2, 58.0), (4, 64.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 56.0), (10, 62.0)]","[(2, 56.0), (4, 60.0), (8, 58.0), (9, 46.0)]","[(2, 59.0), (4, 51.0), (5, 53.0), (11, 49.0)]"
308,"[(2, 27.0), (3, 27.0), (5, 42.0), (6, 31.0), (8, 24.0), (10, 26.0), (11, 32.0), (12, 31.0)]","[(1, 33.0), (6, 33.0), (7, 37.0), (9, 26.0), (10, 31.0), (11, 38.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 55.0), (7, 54.0), (10, 61.0)]","[(2, 59.0), (4, 60.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 52.0), (5, 56.0), (11, 54.0)]"
309,"[(2, 45.0), (3, 41.0), (5, 52.0), (6, 43.0), (8, 42.0), (10, 47.0), (11, 50.0), (12, 45.0)]","[(1, 50.0), (6, 47.0), (7, 50.0), (9, 40.0), (10, 50.0), (11, 52.0)]","[(5, 57.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 64.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 56.0), (10, 62.0)]","[(2, 58.0), (4, 60.0), (8, 58.0), (9, 49.0)]","[(2, 60.0), (4, 52.0), (5, 53.0), (11, 50.0)]"
310,"[(2, 42.0), (3, 40.0), (5, 51.0), (6, 44.0), (8, 40.0), (10, 46.0), (11, 47.0), (12, 44.0)]","[(1, 49.0), (6, 47.0), (7, 49.0), (9, 38.0), (10, 49.0), (11, 50.0)]","[(5, 56.0), (8, 57.0)]","[(4, 55.0), (5, 55.0), (6, 61.0), (8, 56.0), (12, 58.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 54.0), (10, 61.0)]","[(2, 54.0), (4, 57.0), (8, 55.0), (9, 45.0)]","[(2, 58.0), (4, 49.0), (5, 50.0), (11, 46.0)]"
311,"[(2, 48.0), (3, 48.0), (5, 55.0), (6, 52.0), (8, 45.0), (10, 51.0), (11, 50.0), (12, 51.0)]","[(1, 52.0), (6, 55.0), (7, 55.0), (9, 48.0), (10, 55.0), (11, 53.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 54.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 55.0), (7, 57.0), (10, 62.0)]","[(2, 56.0), (4, 58.0), (8, 57.0), (9, 46.0)]","[(2, 59.0), (4, 50.0), (5, 53.0), (11, 49.0)]"
312,"[(2, 45.0), (3, 46.0), (5, 54.0), (6, 46.0), (8, 45.0), (10, 42.0), (11, 49.0), (12, 48.0)]","[(1, 50.0), (6, 49.0), (7, 48.0), (9, 43.0), (10, 46.0), (11, 51.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 57.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 56.0), (10, 62.0)]","[(2, 56.0), (4, 58.0), (8, 57.0), (9, 45.0)]","[(2, 59.0), (4, 50.0), (5, 53.0), (11, 49.0)]"
313,"[(2, 76.0), (3, 80.0), (5, 78.0), (6, 80.0), (8, 83.0), (10, 77.0), (11, 83.0), (12, 83.0)]","[(1, 75.0), (6, 80.0), (7, 74.0), (9, 81.0), (10, 82.0), (11, 77.0)]","[(5, 58.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 61.0)]","[(1, 64.0), (6, 56.0), (7, 60.0), (10, 62.0)]","[(2, 58.0), (4, 60.0), (8, 58.0), (9, 48.0)]","[(2, 60.0), (4, 53.0), (5, 52.0), (11, 48.0)]"
314,"[(2, 52.0), (3, 52.0), (5, 57.0), (6, 56.0), (8, 47.0), (10, 53.0), (11, 53.0), (12, 55.0)]","[(1, 54.0), (6, 56.0), (7, 57.0), (9, 52.0), (10, 58.0), (11, 55.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 56.0), (12, 58.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 56.0), (10, 60.0)]","[(2, 56.0), (4, 60.0), (8, 57.0), (9, 47.0)]","[(2, 60.0), (4, 51.0), (5, 52.0), (11, 48.0)]"
315,"[(2, 58.0), (3, 51.0), (5, 61.0), (6, 54.0), (8, 57.0), (10, 54.0), (11, 60.0), (12, 57.0)]","[(1, 55.0), (6, 57.0), (7, 57.0), (9, 54.0), (10, 57.0), (11, 64.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 57.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 57.0), (10, 61.0)]","[(2, 56.0), (4, 59.0), (8, 56.0), (9, 47.0)]","[(2, 59.0), (4, 50.0), (5, 51.0), (11, 47.0)]"
316,"[(2, 23.0), (3, 17.0), (5, 34.0), (6, 22.0), (8, 14.0), (10, 20.0), (11, 22.0), (12, 22.0)]","[(1, 25.0), (6, 25.0), (7, 35.0), (9, 18.0), (10, 21.0), (11, 32.0)]","[(5, 56.0), (8, 58.0)]","[(4, 55.0), (5, 54.0), (6, 60.0), (8, 56.0), (12, 58.0)]","[(1, 52.0), (2, 54.0), (4, 62.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 52.0), (10, 61.0)]","[(2, 58.0), (4, 61.0), (8, 59.0), (9, 50.0)]","[(2, 61.0), (4, 53.0), (5, 55.0), (11, 51.0)]"
317,"[(2, 71.0), (3, 71.0), (5, 75.0), (6, 75.0), (8, 72.0), (10, 76.0), (11, 75.0), (12, 75.0)]","[(1, 72.0), (6, 76.0), (7, 73.0), (9, 73.0), (10, 81.0), (11, 73.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 61.0), (8, 55.0), (12, 58.0)]","[(1, 53.0), (2, 57.0), (4, 63.0), (5, 61.0)]","[(1, 61.0), (6, 55.0), (7, 57.0), (10, 60.0)]","[(2, 57.0), (4, 59.0), (8, 58.0), (9, 46.0)]","[(2, 60.0), (4, 51.0), (5, 53.0), (11, 49.0)]"
318,"[(2, 61.0), (3, 59.0), (5, 68.0), (6, 65.0), (8, 61.0), (10, 62.0), (11, 63.0), (12, 63.0)]","[(1, 61.0), (6, 63.0), (7, 64.0), (9, 61.0), (10, 66.0), (11, 64.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 58.0), (10, 61.0)]","[(2, 55.0), (4, 58.0), (8, 56.0), (9, 45.0)]","[(2, 58.0), (4, 50.0), (5, 51.0), (11, 46.0)]"
319,"[(2, 49.0), (3, 54.0), (5, 60.0), (6, 57.0), (8, 50.0), (10, 51.0), (11, 54.0), (12, 55.0)]","[(1, 53.0), (6, 55.0), (7, 59.0), (9, 53.0), (10, 56.0), (11, 53.0)]","[(5, 55.0), (8, 57.0)]","[(4, 55.0), (5, 54.0), (6, 61.0), (8, 55.0), (12, 57.0)]","[(1, 53.0), (2, 55.0), (4, 63.0), (5, 62.0)]","[(1, 61.0), (6, 56.0), (7, 54.0), (10, 60.0)]","[(2, 57.0), (4, 60.0), (8, 58.0), (9, 48.0)]","[(2, 60.0), (4, 52.0), (5, 53.0), (11, 48.0)]"
320,"[(2, 39.0), (3, 36.0), (5, 51.0), (6, 41.0), (8, 37.0), (10, 39.0), (11, 44.0), (12, 40.0)]","[(1, 42.0), (6, 42.0), (7, 48.0), (9, 36.0), (10, 43.0), (11, 47.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 54.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 56.0), (10, 62.0)]","[(2, 59.0), (4, 62.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 54.0), (5, 56.0), (11, 52.0)]"
321,"[(2, 76.0), (3, 70.0), (5, 75.0), (6, 74.0), (8, 74.0), (10, 73.0), (11, 78.0), (12, 75.0)]","[(1, 73.0), (6, 74.0), (7, 71.0), (9, 72.0), (10, 79.0), (11, 77.0)]","[(5, 57.0), (8, 56.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 60.0), (10, 61.0)]","[(2, 54.0), (4, 57.0), (8, 55.0), (9, 43.0)]","[(2, 58.0), (4, 49.0), (5, 51.0), (11, 45.0)]"
322,"[(2, 50.0), (3, 51.0), (5, 57.0), (6, 54.0), (8, 50.0), (10, 54.0), (11, 55.0), (12, 53.0)]","[(1, 56.0), (6, 56.0), (7, 57.0), (9, 50.0), (10, 57.0), (11, 55.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 54.0), (2, 58.0), (4, 64.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 58.0), (10, 61.0)]","[(2, 53.0), (4, 56.0), (8, 55.0), (9, 43.0)]","[(2, 56.0), (4, 47.0), (5, 50.0), (11, 44.0)]"
323,"[(2, 65.0), (3, 59.0), (5, 67.0), (6, 63.0), (8, 61.0), (10, 63.0), (11, 67.0), (12, 64.0)]","[(1, 63.0), (6, 64.0), (7, 64.0), (9, 63.0), (10, 69.0), (11, 67.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 59.0), (10, 62.0)]","[(2, 55.0), (4, 58.0), (8, 55.0), (9, 45.0)]","[(2, 59.0), (4, 50.0), (5, 51.0), (11, 47.0)]"
324,"[(2, 75.0), (3, 77.0), (5, 77.0), (6, 80.0), (8, 76.0), (10, 76.0), (11, 78.0), (12, 79.0)]","[(1, 75.0), (6, 80.0), (7, 76.0), (9, 77.0), (10, 82.0), (11, 75.0)]","[(5, 57.0), (8, 56.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 60.0), (10, 61.0)]","[(2, 58.0), (4, 59.0), (8, 57.0), (9, 49.0)]","[(2, 59.0), (4, 52.0), (5, 51.0), (11, 48.0)]"
325,"[(2, 48.0), (3, 48.0), (5, 56.0), (6, 53.0), (8, 43.0), (10, 48.0), (11, 48.0), (12, 52.0)]","[(1, 50.0), (6, 54.0), (7, 55.0), (9, 47.0), (10, 54.0), (11, 52.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 56.0), (10, 61.0)]","[(2, 55.0), (4, 57.0), (8, 55.0), (9, 44.0)]","[(2, 58.0), (4, 49.0), (5, 51.0), (11, 46.0)]"
326,"[(2, 56.0), (3, 59.0), (5, 62.0), (6, 59.0), (8, 57.0), (10, 55.0), (11, 61.0), (12, 61.0)]","[(1, 57.0), (6, 62.0), (7, 60.0), (9, 57.0), (10, 58.0), (11, 61.0)]","[(5, 57.0), (8, 58.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 58.0), (10, 62.0)]","[(2, 59.0), (4, 62.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 53.0), (5, 55.0), (11, 52.0)]"
327,"[(2, 62.0), (3, 59.0), (5, 66.0), (6, 61.0), (8, 63.0), (10, 62.0), (11, 66.0), (12, 63.0)]","[(1, 65.0), (6, 64.0), (7, 62.0), (9, 58.0), (10, 66.0), (11, 67.0)]","[(5, 58.0), (8, 58.0)]","[(4, 58.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 59.0), (10, 62.0)]","[(2, 56.0), (4, 59.0), (8, 57.0), (9, 46.0)]","[(2, 59.0), (4, 51.0), (5, 52.0), (11, 47.0)]"
328,"[(2, 32.0), (3, 31.0), (5, 45.0), (6, 37.0), (8, 29.0), (10, 34.0), (11, 36.0), (12, 35.0)]","[(1, 36.0), (6, 39.0), (7, 44.0), (9, 31.0), (10, 37.0), (11, 42.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 55.0), (7, 55.0), (10, 61.0)]","[(2, 59.0), (4, 60.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 52.0), (5, 55.0), (11, 53.0)]"
329,"[(2, 45.0), (3, 42.0), (5, 50.0), (6, 44.0), (8, 42.0), (10, 42.0), (11, 46.0), (12, 44.0)]","[(1, 47.0), (6, 46.0), (7, 49.0), (9, 43.0), (10, 46.0), (11, 49.0)]","[(5, 57.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 56.0), (10, 62.0)]","[(2, 58.0), (4, 60.0), (8, 58.0), (9, 49.0)]","[(2, 60.0), (4, 52.0), (5, 53.0), (11, 50.0)]"
330,"[(2, 59.0), (3, 54.0), (5, 64.0), (6, 59.0), (8, 57.0), (10, 56.0), (11, 61.0), (12, 58.0)]","[(1, 58.0), (6, 58.0), (7, 60.0), (9, 57.0), (10, 62.0), (11, 63.0)]","[(5, 57.0), (8, 57.0)]","[(4, 56.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 57.0), (10, 61.0)]","[(2, 54.0), (4, 57.0), (8, 54.0), (9, 45.0)]","[(2, 58.0), (4, 49.0), (5, 49.0), (11, 45.0)]"
331,"[(2, 54.0), (3, 59.0), (5, 62.0), (6, 60.0), (8, 56.0), (10, 56.0), (11, 58.0), (12, 60.0)]","[(1, 58.0), (6, 62.0), (7, 59.0), (9, 58.0), (10, 61.0), (11, 57.0)]","[(5, 57.0), (8, 57.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 55.0), (7, 58.0), (10, 62.0)]","[(2, 56.0), (4, 58.0), (8, 57.0), (9, 46.0)]","[(2, 59.0), (4, 50.0), (5, 53.0), (11, 49.0)]"
332,"[(2, 63.0), (3, 64.0), (5, 64.0), (6, 68.0), (8, 61.0), (10, 65.0), (11, 64.0), (12, 66.0)]","[(1, 64.0), (6, 68.0), (7, 66.0), (9, 63.0), (10, 69.0), (11, 64.0)]","[(5, 57.0), (8, 58.0)]","[(4, 58.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 59.0), (10, 62.0)]","[(2, 55.0), (4, 57.0), (8, 56.0), (9, 44.0)]","[(2, 58.0), (4, 50.0), (5, 51.0), (11, 47.0)]"
333,"[(2, 61.0), (3, 62.0), (5, 64.0), (6, 67.0), (8, 59.0), (10, 63.0), (11, 61.0), (12, 65.0)]","[(1, 62.0), (6, 68.0), (7, 66.0), (9, 64.0), (10, 67.0), (11, 61.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 54.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 58.0), (10, 62.0)]","[(2, 58.0), (4, 60.0), (8, 58.0), (9, 48.0)]","[(2, 60.0), (4, 53.0), (5, 52.0), (11, 48.0)]"
334,"[(2, 46.0), (3, 46.0), (5, 54.0), (6, 48.0), (8, 46.0), (10, 48.0), (11, 51.0), (12, 49.0)]","[(1, 51.0), (6, 52.0), (7, 53.0), (9, 45.0), (10, 51.0), (11, 52.0)]","[(5, 56.0), (8, 57.0)]","[(4, 55.0), (5, 55.0), (6, 61.0), (8, 56.0), (12, 58.0)]","[(1, 53.0), (2, 55.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 55.0), (10, 60.0)]","[(2, 57.0), (4, 60.0), (8, 57.0), (9, 47.0)]","[(2, 60.0), (4, 52.0), (5, 53.0), (11, 48.0)]"
335,"[(2, 56.0), (3, 54.0), (5, 62.0), (6, 59.0), (8, 55.0), (10, 55.0), (11, 56.0), (12, 57.0)]","[(1, 55.0), (6, 60.0), (7, 61.0), (9, 54.0), (10, 59.0), (11, 60.0)]","[(5, 56.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 57.0), (10, 61.0)]","[(2, 56.0), (4, 59.0), (8, 56.0), (9, 47.0)]","[(2, 59.0), (4, 51.0), (5, 51.0), (11, 47.0)]"
336,"[(2, 41.0), (3, 46.0), (5, 53.0), (6, 46.0), (8, 39.0), (10, 42.0), (11, 47.0), (12, 46.0)]","[(1, 47.0), (6, 47.0), (7, 51.0), (9, 42.0), (10, 43.0), (11, 52.0)]","[(5, 57.0), (8, 58.0)]","[(4, 56.0), (5, 56.0), (6, 62.0), (8, 57.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 56.0), (10, 61.0)]","[(2, 58.0), (4, 61.0), (8, 59.0), (9, 49.0)]","[(2, 61.0), (4, 52.0), (5, 55.0), (11, 50.0)]"
337,"[(2, 69.0), (3, 65.0), (5, 72.0), (6, 70.0), (8, 71.0), (10, 69.0), (11, 71.0), (12, 69.0)]","[(1, 66.0), (6, 69.0), (7, 69.0), (9, 70.0), (10, 73.0), (11, 71.0)]","[(5, 56.0), (8, 57.0)]","[(4, 55.0), (5, 55.0), (6, 61.0), (8, 55.0), (12, 58.0)]","[(1, 53.0), (2, 57.0), (4, 63.0), (5, 61.0)]","[(1, 61.0), (6, 56.0), (7, 56.0), (10, 60.0)]","[(2, 57.0), (4, 60.0), (8, 58.0), (9, 46.0)]","[(2, 60.0), (4, 51.0), (5, 54.0), (11, 49.0)]"
338,"[(2, 54.0), (3, 53.0), (5, 61.0), (6, 56.0), (8, 53.0), (10, 51.0), (11, 56.0), (12, 59.0)]","[(1, 52.0), (6, 59.0), (7, 58.0), (9, 53.0), (10, 54.0), (11, 61.0)]","[(5, 56.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 61.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 57.0), (10, 61.0)]","[(2, 56.0), (4, 58.0), (8, 57.0), (9, 45.0)]","[(2, 58.0), (4, 50.0), (5, 52.0), (11, 47.0)]"
339,"[(2, 40.0), (3, 44.0), (5, 53.0), (6, 45.0), (8, 38.0), (10, 40.0), (11, 44.0), (12, 47.0)]","[(1, 43.0), (6, 47.0), (7, 50.0), (9, 43.0), (10, 42.0), (11, 47.0)]","[(5, 54.0), (8, 57.0)]","[(4, 54.0), (5, 53.0), (6, 60.0), (8, 55.0), (12, 57.0)]","[(1, 52.0), (2, 53.0), (4, 62.0), (5, 62.0)]","[(1, 61.0), (6, 56.0), (7, 53.0), (10, 59.0)]","[(2, 57.0), (4, 61.0), (8, 59.0), (9, 48.0)]","[(2, 60.0), (4, 52.0), (5, 54.0), (11, 49.0)]"
340,"[(2, 68.0), (3, 75.0), (5, 75.0), (6, 76.0), (8, 73.0), (10, 71.0), (11, 75.0), (12, 76.0)]","[(1, 69.0), (6, 74.0), (7, 72.0), (9, 75.0), (10, 75.0), (11, 69.0)]","[(5, 58.0), (8, 58.0)]","[(4, 59.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 61.0)]","[(1, 55.0), (2, 60.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 60.0), (10, 62.0)]","[(2, 58.0), (4, 61.0), (8, 59.0), (9, 50.0)]","[(2, 61.0), (4, 53.0), (5, 54.0), (11, 50.0)]"
341,"[(2, 65.0), (3, 69.0), (5, 72.0), (6, 71.0), (8, 66.0), (10, 70.0), (11, 70.0), (12, 69.0)]","[(1, 69.0), (6, 72.0), (7, 72.0), (9, 67.0), (10, 75.0), (11, 70.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 59.0), (10, 61.0)]","[(2, 54.0), (4, 58.0), (8, 55.0), (9, 43.0)]","[(2, 58.0), (4, 49.0), (5, 52.0), (11, 45.0)]"
342,"[(2, 73.0), (3, 74.0), (5, 77.0), (6, 74.0), (8, 76.0), (10, 69.0), (11, 79.0), (12, 74.0)]","[(1, 72.0), (6, 75.0), (7, 72.0), (9, 71.0), (10, 74.0), (11, 79.0)]","[(5, 58.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 61.0)]","[(1, 64.0), (6, 56.0), (7, 60.0), (10, 61.0)]","[(2, 53.0), (4, 56.0), (8, 54.0), (9, 43.0)]","[(2, 56.0), (4, 47.0), (5, 49.0), (11, 43.0)]"
343,"[(2, 71.0), (3, 70.0), (5, 77.0), (6, 73.0), (8, 73.0), (10, 67.0), (11, 76.0), (12, 76.0)]","[(1, 66.0), (6, 71.0), (7, 69.0), (9, 72.0), (10, 72.0), (11, 75.0)]","[(5, 57.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 59.0), (10, 61.0)]","[(2, 55.0), (4, 58.0), (8, 56.0), (9, 45.0)]","[(2, 59.0), (4, 50.0), (5, 51.0), (11, 46.0)]"
344,"[(2, 54.0), (3, 52.0), (5, 60.0), (6, 56.0), (8, 53.0), (10, 58.0), (11, 57.0), (12, 56.0)]","[(1, 59.0), (6, 61.0), (7, 60.0), (9, 50.0), (10, 62.0), (11, 59.0)]","[(5, 56.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 57.0), (10, 61.0)]","[(2, 59.0), (4, 60.0), (8, 58.0), (9, 50.0)]","[(2, 60.0), (4, 53.0), (5, 53.0), (11, 49.0)]"
345,"[(2, 71.0), (3, 70.0), (5, 74.0), (6, 70.0), (8, 71.0), (10, 67.0), (11, 76.0), (12, 75.0)]","[(1, 68.0), (6, 69.0), (7, 65.0), (9, 71.0), (10, 74.0), (11, 71.0)]","[(5, 57.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 56.0), (7, 59.0), (10, 61.0)]","[(2, 54.0), (4, 56.0), (8, 55.0), (9, 45.0)]","[(2, 57.0), (4, 49.0), (5, 49.0), (11, 45.0)]"
346,"[(2, 56.0), (3, 47.0), (5, 62.0), (6, 54.0), (8, 55.0), (10, 56.0), (11, 58.0), (12, 53.0)]","[(1, 55.0), (6, 53.0), (7, 57.0), (9, 50.0), (10, 60.0), (11, 60.0)]","[(5, 58.0), (8, 58.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 58.0), (10, 62.0)]","[(2, 59.0), (4, 62.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 54.0), (5, 55.0), (11, 52.0)]"
347,"[(2, 44.0), (3, 44.0), (5, 51.0), (6, 47.0), (8, 41.0), (10, 45.0), (11, 48.0), (12, 47.0)]","[(1, 48.0), (6, 50.0), (7, 52.0), (9, 44.0), (10, 48.0), (11, 50.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 57.0), (10, 62.0)]","[(2, 56.0), (4, 60.0), (8, 58.0), (9, 46.0)]","[(2, 60.0), (4, 51.0), (5, 53.0), (11, 48.0)]"
348,"[(2, 62.0), (3, 63.0), (5, 67.0), (6, 67.0), (8, 62.0), (10, 66.0), (11, 66.0), (12, 66.0)]","[(1, 64.0), (6, 68.0), (7, 67.0), (9, 63.0), (10, 71.0), (11, 65.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 59.0), (10, 61.0)]","[(2, 58.0), (4, 59.0), (8, 58.0), (9, 50.0)]","[(2, 61.0), (4, 52.0), (5, 53.0), (11, 51.0)]"
349,"[(2, 67.0), (3, 67.0), (5, 70.0), (6, 68.0), (8, 69.0), (10, 66.0), (11, 72.0), (12, 69.0)]","[(1, 68.0), (6, 71.0), (7, 68.0), (9, 68.0), (10, 69.0), (11, 72.0)]","[(5, 57.0), (8, 56.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 59.0), (10, 62.0)]","[(2, 57.0), (4, 59.0), (8, 57.0), (9, 49.0)]","[(2, 60.0), (4, 51.0), (5, 52.0), (11, 48.0)]"
