Unnamed: 0,beat,pitch,beat_pitch,midi
419,"[[1, 3, 4, 5, 6, 7, 9], [1, 2, 3, 5, 6, 7, 9], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11, 12]]","[[74, 74, 66, 67, 69, 66, 64], [74, 76, 75, 76, 74, 76, 76], [74, 76, 78, 76, 71, 74, 72], [74, 72, 76, 74, 74, 73], [74, 71, 73, 76, 77, 75, 74], [74, 73, 76, 74, 74, 72, 72, 71], [74, 76, 78, 74, 76, 81, 72], [74, 74, 74, 73, 71, 67, 71]]","[[(1, 74), (3, 74), (4, 66), (5, 67), (6, 69), (7, 66), (9, 64)], [(1, 74), (2, 76), (3, 75), (5, 76), (6, 74), (7, 76), (9, 76)], [(1, 74), (2, 76), (3, 78), (4, 76), (5, 71), (7, 74), (9, 72)], [(1, 74), (3, 72), (4, 76), (5, 74), (7, 74), (9, 73)], [(1, 74), (2, 71), (3, 73), (4, 76), (5, 77), (7, 75), (9, 74)], [(1, 74), (2, 73), (3, 76), (4, 74), (5, 74), (7, 72), (9, 72), (11, 71)], [(1, 74), (3, 76), (4, 78), (5, 74), (7, 76), (9, 81), (11, 72)], [(1, 74), (3, 74), (5, 74), (7, 73), (9, 71), (11, 67), (12, 71)]]",markov_midis\markov_song_419.mid
420,"[[1, 2, 3, 5, 7, 8, 9, 11], [1, 2, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11]]","[[73, 74, 76, 76, 73, 71, 72, 70], [73, 74, 72, 74, 76, 73, 74, 81, 77], [73, 74, 73, 76, 69, 66, 69, 79, 81, 84], [73, 76, 77, 79, 81, 77, 79, 81, 72, 70], [73, 71, 67, 69, 71, 72, 71, 69, 70], [73, 74, 76, 78, 76, 73, 76, 74, 76, 73, 69], [73, 73, 76, 64, 68, 69, 67, 64], [73, 71, 67, 69, 67, 64, 60]]","[[(1, 73), (2, 74), (3, 76), (5, 76), (7, 73), (8, 71), (9, 72), (11, 70)], [(1, 73), (2, 74), (3, 72), (5, 74), (7, 76), (8, 73), (9, 74), (11, 81), (12, 77)], [(1, 73), (2, 74), (3, 73), (5, 76), (6, 69), (7, 66), (8, 69), (9, 79), (11, 81), (12, 84)], [(1, 73), (2, 76), (3, 77), (4, 79), (5, 81), (7, 77), (8, 79), (9, 81), (11, 72), (12, 70)], [(1, 73), (3, 71), (4, 67), (5, 69), (7, 71), (8, 72), (9, 71), (11, 69), (12, 70)], [(1, 73), (2, 74), (3, 76), (4, 78), (5, 76), (6, 73), (7, 76), (8, 74), (9, 76), (11, 73), (12, 69)], [(1, 73), (3, 73), (4, 76), (5, 64), (7, 68), (9, 69), (11, 67), (12, 64)], [(1, 73), (3, 71), (4, 67), (5, 69), (7, 67), (9, 64), (11, 60)]]",markov_midis\markov_song_420.mid
421,"[[1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11, 12], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9]]","[[55, 72, 71, 67, 69, 69, 72, 69, 68], [55, 72, 74, 69, 69, 70, 69, 72, 71], [55, 70, 74, 72, 71, 67, 66, 64, 67], [55, 70, 69, 69, 67, 77, 81], [55, 71, 71, 71, 71, 67, 69], [55, 79, 79, 81, 83, 79, 81, 79, 81], [55, 67, 71, 69, 71, 72, 71], [55, 71, 73, 71, 69, 72, 71]]","[[(1, 55), (3, 72), (4, 71), (5, 67), (7, 69), (9, 69), (10, 72), (11, 69), (12, 68)], [(1, 55), (3, 72), (4, 74), (5, 69), (7, 69), (8, 70), (9, 69), (11, 72), (12, 71)], [(1, 55), (3, 70), (5, 74), (6, 72), (7, 71), (8, 67), (9, 66), (11, 64), (12, 67)], [(1, 55), (3, 70), (5, 69), (7, 69), (9, 67), (11, 77), (12, 81)], [(1, 55), (3, 71), (5, 71), (7, 71), (9, 71), (11, 67), (12, 69)], [(1, 55), (3, 79), (4, 79), (5, 81), (7, 83), (8, 79), (9, 81), (11, 79), (12, 81)], [(1, 55), (3, 67), (4, 71), (5, 69), (7, 71), (8, 72), (9, 71)], [(1, 55), (3, 71), (4, 73), (5, 71), (7, 69), (8, 72), (9, 71)]]",markov_midis\markov_song_421.mid
422,"[[1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11]]","[[62, 70, 69, 70, 72, 69], [62, 62, 65, 67, 67, 64, 60], [62, 66, 67, 69, 73, 76, 74, 69], [62, 66, 69, 70, 69, 69, 67, 71], [62, 62, 67, 65, 69, 68, 64, 62], [62, 65, 69, 74, 79, 77, 79, 78], [62, 79, 77, 79, 77, 76, 76], [62, 62, 71, 72, 71, 69, 71, 67]]","[[(1, 62), (3, 70), (4, 69), (5, 70), (9, 72), (11, 69)], [(1, 62), (3, 62), (4, 65), (5, 67), (7, 67), (9, 64), (11, 60)], [(1, 62), (3, 66), (4, 67), (5, 69), (6, 73), (7, 76), (9, 74), (11, 69)], [(1, 62), (2, 66), (3, 69), (4, 70), (5, 69), (7, 69), (9, 67), (11, 71)], [(1, 62), (3, 62), (4, 67), (5, 65), (7, 69), (9, 68), (11, 64), (12, 62)], [(1, 62), (3, 65), (4, 69), (5, 74), (7, 79), (8, 77), (9, 79), (11, 78)], [(1, 62), (3, 79), (4, 77), (5, 79), (7, 77), (8, 76), (9, 76)], [(1, 62), (3, 62), (4, 71), (5, 72), (7, 71), (8, 69), (9, 71), (11, 67)]]",markov_midis\markov_song_422.mid
423,"[[1, 2, 3, 5, 7, 9], [1, 3, 5, 7, 9], [1, 3, 5, 9], [1, 2, 3, 5, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9]]","[[72, 67, 71, 74, 72, 71], [72, 72, 60, 62, 62], [72, 70, 69, 74], [72, 71, 72, 69, 67], [72, 70, 69, 70, 82, 77], [72, 79, 83, 85, 86, 77, 74, 73], [72, 75, 72, 71, 74, 62], [72, 71, 73, 74, 72, 71, 71]]","[[(1, 72), (2, 67), (3, 71), (5, 74), (7, 72), (9, 71)], [(1, 72), (3, 72), (5, 60), (7, 62), (9, 62)], [(1, 72), (3, 70), (5, 69), (9, 74)], [(1, 72), (2, 71), (3, 72), (5, 69), (9, 67)], [(1, 72), (2, 70), (3, 69), (4, 70), (5, 82), (9, 77)], [(1, 72), (2, 79), (3, 83), (4, 85), (5, 86), (9, 77), (11, 74), (12, 73)], [(1, 72), (2, 75), (3, 72), (4, 71), (5, 74), (9, 62)], [(1, 72), (2, 71), (3, 73), (4, 74), (5, 72), (7, 71), (9, 71)]]",markov_midis\markov_song_423.mid
424,"[[1, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11], [1, 3, 5, 7, 8, 9, 10], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11]]","[[62, 79, 78, 76, 74], [62, 62, 61, 61, 64, 65, 69], [62, 62, 67, 69, 71, 72, 74, 73, 76], [62, 81, 81, 76, 79, 77, 75], [62, 74, 74, 73, 76, 79, 79], [62, 62, 64, 65, 64, 62, 67, 74], [62, 66, 67, 66, 69, 72, 71, 69], [62, 81, 79, 77, 81, 78, 74, 72, 71, 67]]","[[(1, 62), (5, 79), (7, 78), (8, 76), (9, 74)], [(1, 62), (3, 62), (4, 61), (5, 61), (7, 64), (8, 65), (9, 69)], [(1, 62), (3, 62), (4, 67), (5, 69), (7, 71), (8, 72), (9, 74), (10, 73), (11, 76)], [(1, 62), (3, 81), (5, 81), (7, 76), (8, 79), (9, 77), (10, 75)], [(1, 62), (3, 74), (5, 74), (6, 73), (7, 76), (8, 79), (9, 79)], [(1, 62), (3, 62), (4, 64), (5, 65), (6, 64), (7, 62), (8, 67), (9, 74)], [(1, 62), (3, 66), (4, 67), (5, 66), (7, 69), (8, 72), (9, 71), (11, 69)], [(1, 62), (3, 81), (4, 79), (5, 77), (6, 81), (7, 78), (8, 74), (9, 72), (10, 71), (11, 67)]]",markov_midis\markov_song_424.mid
425,"[[1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 9, 11, 12]]","[[67, 66, 69, 70, 72, 69, 72, 74, 72, 70], [67, 66, 69, 70, 70, 72, 74, 72, 76], [67, 66, 69, 74, 77, 74, 79, 77], [67, 69, 73, 74, 73, 74, 78], [67, 71, 71, 72, 69, 67, 66, 64], [67, 72, 71, 71, 72, 71, 72, 70, 72], [67, 69, 71, 74, 74, 72, 70, 72, 69, 67], [67, 71, 73, 76, 79, 78, 76, 76, 79, 76]]","[[(1, 67), (3, 66), (4, 69), (5, 70), (6, 72), (7, 69), (8, 72), (9, 74), (10, 72), (11, 70)], [(1, 67), (3, 66), (4, 69), (5, 70), (7, 70), (8, 72), (9, 74), (10, 72), (11, 76)], [(1, 67), (3, 66), (4, 69), (5, 74), (7, 77), (8, 74), (9, 79), (11, 77)], [(1, 67), (3, 69), (5, 73), (7, 74), (8, 73), (9, 74), (11, 78)], [(1, 67), (3, 71), (5, 71), (7, 72), (8, 69), (9, 67), (11, 66), (12, 64)], [(1, 67), (2, 72), (3, 71), (5, 71), (7, 72), (8, 71), (9, 72), (11, 70), (12, 72)], [(1, 67), (2, 69), (3, 71), (4, 74), (5, 74), (7, 72), (8, 70), (9, 72), (11, 69), (12, 67)], [(1, 67), (2, 71), (3, 73), (4, 76), (5, 79), (6, 78), (7, 76), (9, 76), (11, 79), (12, 76)]]",markov_midis\markov_song_425.mid
426,"[[1, 3, 4, 5, 9], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 9, 11]]","[[69, 72, 70, 74, 62], [69, 73, 69, 69], [69, 77, 81, 79, 77], [69, 71, 67, 69, 67, 67], [69, 71, 69, 70, 69, 65, 64, 62], [69, 67, 69, 65, 63, 62, 63, 62, 79, 81], [69, 66, 64, 65, 63, 62, 58, 57], [69, 74, 76, 73, 74, 72, 79, 79, 78]]","[[(1, 69), (3, 72), (4, 70), (5, 74), (9, 62)], [(1, 69), (3, 73), (5, 69), (9, 69)], [(1, 69), (3, 77), (4, 81), (5, 79), (9, 77)], [(1, 69), (3, 71), (4, 67), (5, 69), (7, 67), (9, 67)], [(1, 69), (3, 71), (4, 69), (5, 70), (7, 69), (8, 65), (9, 64), (11, 62)], [(1, 69), (3, 67), (4, 69), (5, 65), (6, 63), (7, 62), (8, 63), (9, 62), (11, 79), (12, 81)], [(1, 69), (3, 66), (4, 64), (5, 65), (6, 63), (7, 62), (9, 58), (11, 57)], [(1, 69), (2, 74), (3, 76), (4, 73), (5, 74), (6, 72), (7, 79), (9, 79), (11, 78)]]",markov_midis\markov_song_426.mid
427,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11]]","[[69, 77, 79, 81, 76, 79, 78, 81], [69, 73, 76, 79, 77, 74, 72, 71, 73, 74, 69], [69, 66, 65, 67, 69, 67, 69, 72], [69, 71, 69, 71, 67, 55], [69, 71, 69, 67, 55], [69, 67, 70, 72, 67, 65, 70], [69, 67, 71, 69, 71, 72, 77], [69, 67, 62, 60, 67, 66, 71, 69]]","[[(1, 69), (3, 77), (4, 79), (5, 81), (7, 76), (8, 79), (9, 78), (11, 81)], [(1, 69), (2, 73), (3, 76), (4, 79), (5, 77), (6, 74), (7, 72), (8, 71), (9, 73), (11, 74), (12, 69)], [(1, 69), (2, 66), (3, 65), (4, 67), (5, 69), (7, 67), (8, 69), (9, 72)], [(1, 69), (2, 71), (3, 69), (4, 71), (5, 67), (9, 55)], [(1, 69), (3, 71), (4, 69), (5, 67), (9, 55)], [(1, 69), (2, 67), (3, 70), (4, 72), (5, 67), (7, 65), (9, 70)], [(1, 69), (3, 67), (4, 71), (5, 69), (7, 71), (8, 72), (9, 77)], [(1, 69), (3, 67), (4, 62), (5, 60), (7, 67), (8, 66), (9, 71), (11, 69)]]",markov_midis\markov_song_427.mid
428,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11]]","[[55, 60, 62, 66, 62], [55, 71, 72, 71, 59, 57], [55, 70, 72, 74, 70, 77, 76, 74], [55, 69, 71, 72, 72, 70, 62, 64], [55, 55, 57, 59, 74, 71, 69], [55, 70, 69, 67, 66, 69, 67], [55, 55, 72, 72, 70, 67], [55, 72, 76, 77, 69, 67, 66, 64]]","[[(1, 55), (3, 60), (4, 62), (5, 66), (9, 62)], [(1, 55), (3, 71), (4, 72), (5, 71), (7, 59), (9, 57)], [(1, 55), (3, 70), (4, 72), (5, 74), (6, 70), (7, 77), (8, 76), (9, 74)], [(1, 55), (3, 69), (4, 71), (5, 72), (7, 72), (8, 70), (9, 62), (10, 64)], [(1, 55), (3, 55), (4, 57), (5, 59), (7, 74), (8, 71), (9, 69)], [(1, 55), (3, 70), (5, 69), (6, 67), (7, 66), (8, 69), (9, 67)], [(1, 55), (3, 55), (5, 72), (7, 72), (8, 70), (9, 67)], [(1, 55), (3, 72), (4, 76), (5, 77), (7, 69), (8, 67), (9, 66), (11, 64)]]",markov_midis\markov_song_428.mid
429,"[[1, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9]]","[[74, 74, 73, 74, 62, 64, 62], [74, 76, 77, 79, 79, 79, 78, 74, 65], [74, 73, 74, 72, 71, 69, 67], [74, 73, 74, 76, 79, 77, 74, 71], [74, 71, 69, 70, 69, 74, 74], [74, 76, 72, 74, 73, 74], [74, 73, 76, 71, 72, 77, 74, 73], [74, 72, 76, 76, 80, 78]]","[[(1, 74), (3, 74), (4, 73), (5, 74), (9, 62), (11, 64), (12, 62)], [(1, 74), (2, 76), (3, 77), (4, 79), (5, 79), (7, 79), (9, 78), (11, 74), (12, 65)], [(1, 74), (4, 73), (5, 74), (7, 72), (9, 71), (11, 69), (12, 67)], [(1, 74), (3, 73), (4, 74), (5, 76), (7, 79), (9, 77), (11, 74), (12, 71)], [(1, 74), (3, 71), (4, 69), (5, 70), (7, 69), (9, 74), (11, 74)], [(1, 74), (3, 76), (4, 72), (5, 74), (7, 73), (9, 74)], [(1, 74), (2, 73), (3, 76), (4, 71), (5, 72), (7, 77), (8, 74), (9, 73)], [(1, 74), (3, 72), (5, 76), (7, 76), (8, 80), (9, 78)]]",markov_midis\markov_song_429.mid
430,"[[1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9]]","[[74, 72, 70, 74, 72, 71, 73, 74, 73, 74], [74, 77, 79, 78, 74, 72, 76, 72], [74, 74, 73, 74, 72, 71, 81, 83, 81, 80], [74, 73, 71, 69, 68, 66, 69, 73, 73], [74, 77, 76, 77, 75, 79, 81], [74, 69, 70, 74, 78, 81, 79, 78], [74, 79, 76, 74, 78, 76, 77], [74, 71, 72, 70, 74, 78]]","[[(1, 74), (2, 72), (3, 70), (4, 74), (5, 72), (7, 71), (8, 73), (9, 74), (11, 73), (12, 74)], [(1, 74), (3, 77), (4, 79), (5, 78), (7, 74), (8, 72), (9, 76), (11, 72)], [(1, 74), (3, 74), (4, 73), (5, 74), (6, 72), (7, 71), (8, 81), (9, 83), (11, 81), (12, 80)], [(1, 74), (3, 73), (4, 71), (5, 69), (6, 68), (7, 66), (8, 69), (9, 73), (12, 73)], [(1, 74), (3, 77), (4, 76), (5, 77), (7, 75), (8, 79), (9, 81)], [(1, 74), (3, 69), (4, 70), (5, 74), (7, 78), (8, 81), (9, 79), (11, 78)], [(1, 74), (3, 79), (4, 76), (5, 74), (7, 78), (8, 76), (9, 77)], [(1, 74), (3, 71), (4, 72), (5, 70), (7, 74), (9, 78)]]",markov_midis\markov_song_430.mid
431,"[[1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9]]","[[74, 73, 74, 71, 72, 74, 72], [74, 72, 71, 72, 72, 74, 79, 79], [74, 74, 73, 74, 72, 76, 78, 74], [74, 75, 74, 73, 74, 79, 77, 76], [74, 76, 74, 79, 76, 76], [74, 76, 73, 74, 72, 70, 72, 71], [74, 72, 70, 70, 70, 67, 67, 66], [74, 73, 76, 78, 79, 78, 74, 76]]","[[(1, 74), (3, 73), (4, 74), (5, 71), (7, 72), (8, 74), (9, 72)], [(1, 74), (3, 72), (4, 71), (5, 72), (7, 72), (8, 74), (9, 79), (11, 79)], [(1, 74), (3, 74), (4, 73), (5, 74), (7, 72), (9, 76), (11, 78), (12, 74)], [(1, 74), (3, 75), (4, 74), (5, 73), (7, 74), (9, 79), (10, 77), (11, 76)], [(1, 74), (3, 76), (4, 74), (5, 79), (7, 76), (9, 76)], [(1, 74), (3, 76), (4, 73), (5, 74), (7, 72), (8, 70), (9, 72), (10, 71)], [(1, 74), (3, 72), (4, 70), (5, 70), (7, 70), (8, 67), (9, 67), (11, 66)], [(1, 74), (2, 73), (3, 76), (4, 78), (5, 79), (7, 78), (8, 74), (9, 76)]]",markov_midis\markov_song_431.mid
432,"[[1, 3, 4, 5, 9, 10], [1, 2, 3, 4, 5, 9, 10, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12]]","[[69, 74, 73, 74, 62, 70], [69, 68, 69, 71, 69, 57, 64, 69], [69, 71, 69, 70, 69, 69], [69, 71, 67, 66, 69, 77], [69, 71, 74, 76, 74, 72, 70], [69, 79, 75, 76, 76, 77, 81, 79], [69, 72, 74, 74, 72, 74, 79], [69, 74, 72, 69, 69, 68, 69, 64, 57]]","[[(1, 69), (3, 74), (4, 73), (5, 74), (9, 62), (10, 70)], [(1, 69), (2, 68), (3, 69), (4, 71), (5, 69), (9, 57), (10, 64), (11, 69)], [(1, 69), (2, 71), (3, 69), (4, 70), (5, 69), (9, 69)], [(1, 69), (2, 71), (3, 67), (4, 66), (5, 69), (9, 77)], [(1, 69), (2, 71), (3, 74), (4, 76), (5, 74), (7, 72), (9, 70)], [(1, 69), (2, 79), (3, 75), (4, 76), (5, 76), (7, 77), (8, 81), (9, 79)], [(1, 69), (3, 72), (4, 74), (5, 74), (7, 72), (8, 74), (9, 79)], [(1, 69), (3, 74), (4, 72), (5, 69), (7, 69), (8, 68), (9, 69), (11, 64), (12, 57)]]",markov_midis\markov_song_432.mid
433,"[[1, 3, 5, 6, 7, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 5, 7, 8, 9], [1, 2, 3, 5, 7, 8, 9, 11]]","[[73, 74, 74, 73, 71, 72, 74, 70], [73, 74, 76, 77, 79, 77, 76, 73, 74, 79, 74], [73, 74, 75, 74, 76, 77, 77, 79, 72, 74], [73, 74, 72, 74, 71, 69, 81, 79, 72, 69, 67], [73, 71, 68, 71, 72, 76, 79, 76], [73, 74, 72, 74, 76, 79, 71], [73, 74, 76, 76, 72, 74, 76], [73, 74, 78, 76, 79, 83, 83, 83]]","[[(1, 73), (3, 74), (5, 74), (6, 73), (7, 71), (9, 72), (11, 74), (12, 70)], [(1, 73), (2, 74), (3, 76), (4, 77), (5, 79), (6, 77), (7, 76), (8, 73), (9, 74), (11, 79), (12, 74)], [(1, 73), (2, 74), (3, 75), (4, 74), (5, 76), (7, 77), (8, 77), (9, 79), (10, 72), (11, 74)], [(1, 73), (2, 74), (3, 72), (4, 74), (5, 71), (6, 69), (7, 81), (8, 79), (9, 72), (11, 69), (12, 67)], [(1, 73), (2, 71), (3, 68), (4, 71), (5, 72), (6, 76), (7, 79), (9, 76)], [(1, 73), (2, 74), (3, 72), (4, 74), (5, 76), (7, 79), (9, 71)], [(1, 73), (2, 74), (3, 76), (5, 76), (7, 72), (8, 74), (9, 76)], [(1, 73), (2, 74), (3, 78), (5, 76), (7, 79), (8, 83), (9, 83), (11, 83)]]",markov_midis\markov_song_433.mid
434,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 10]]","[[69, 74, 72, 69, 67, 62, 67, 66], [69, 66, 67, 64, 67, 69, 67, 69, 69, 67], [69, 69, 66, 67, 71, 69, 67, 71, 69, 73], [69, 69, 67, 69, 74, 73, 71, 72, 76, 79, 70], [69, 67, 65, 69, 67, 64, 64, 62, 60], [69, 71, 73, 74, 72, 69, 69], [69, 74, 73, 72, 71, 74, 72], [69, 57, 61, 64, 66, 67, 64]]","[[(1, 69), (2, 74), (3, 72), (4, 69), (5, 67), (7, 62), (8, 67), (9, 66)], [(1, 69), (2, 66), (3, 67), (4, 64), (5, 67), (7, 69), (8, 67), (9, 69), (11, 69), (12, 67)], [(1, 69), (3, 69), (4, 66), (5, 67), (6, 71), (7, 69), (8, 67), (9, 71), (11, 69), (12, 73)], [(1, 69), (2, 69), (3, 67), (4, 69), (5, 74), (6, 73), (7, 71), (8, 72), (9, 76), (11, 79), (12, 70)], [(1, 69), (2, 67), (3, 65), (4, 69), (5, 67), (7, 64), (9, 64), (11, 62), (12, 60)], [(1, 69), (2, 71), (3, 73), (4, 74), (5, 72), (7, 69), (9, 69)], [(1, 69), (3, 74), (4, 73), (5, 72), (7, 71), (8, 74), (9, 72)], [(1, 69), (3, 57), (5, 61), (7, 64), (8, 66), (9, 67), (10, 64)]]",markov_midis\markov_song_434.mid
435,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 9]]","[[69, 74, 79, 77, 79, 77, 75, 74], [69, 76, 77, 77, 74, 76, 76, 74], [69, 65, 69, 68, 69, 67, 76, 74, 73, 71, 69], [69, 69, 67, 64, 69, 66, 69, 60, 57], [69, 72, 74, 76, 64, 65, 62], [69, 78, 79, 77, 76, 78, 78], [69, 71, 69, 69, 72, 74], [69, 77, 75, 77, 77]]","[[(1, 69), (2, 74), (3, 79), (4, 77), (5, 79), (7, 77), (8, 75), (9, 74)], [(1, 69), (3, 76), (4, 77), (5, 77), (7, 74), (8, 76), (9, 76), (10, 74)], [(1, 69), (2, 65), (3, 69), (4, 68), (5, 69), (7, 67), (8, 76), (9, 74), (10, 73), (11, 71), (12, 69)], [(1, 69), (3, 69), (4, 67), (5, 64), (7, 69), (8, 66), (9, 69), (11, 60), (12, 57)], [(1, 69), (3, 72), (4, 74), (5, 76), (7, 64), (8, 65), (9, 62)], [(1, 69), (3, 78), (4, 79), (5, 77), (6, 76), (7, 78), (9, 78)], [(1, 69), (3, 71), (4, 69), (5, 69), (7, 72), (9, 74)], [(1, 69), (3, 77), (4, 75), (5, 77), (9, 77)]]",markov_midis\markov_song_435.mid
